genus,species,specimen,individual,counter,bud,flwr,immFrt,fillFrt,infFrt,unfFrt,infFlwr,infImmFrt,infBud,unkRepStr,initials,entire_plant_confidence,early_herbivory,late_herbivory,number_repro_branches,stem_diam_cm,folder,day,month,year,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters
s,glandulosus,C87204,3,IRC,11,4,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,2,0.202,s_glandulosus,NA,5,1970,37.34166667,-121.6583333,500,914,1050
s,glandulosus,C87204,4,IRC,11,2,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.213,s_glandulosus,NA,5,1970,37.34166667,-121.6583333,500,914,1050
s,glandulosus,C87204,5,IRC,4,0,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.156,s_glandulosus,NA,5,1970,37.34166667,-121.6583333,500,914,1050
s,glandulosus,C87207,1,IRC,0,0,6,8,0,0,0,0,0,1,irc,yes_roots,no,yes,3,0.206,s_glandulosus,25,6,1914,37.4009,-121.7951,3000,180,320
s,glandulosus,C87207,2,IRC,2,2,7,7,0,0,0,1,0,0,irc,yes_roots,no,yes,2,0.308,s_glandulosus,25,6,1914,37.4009,-121.7951,3000,180,320
s,glandulosus,C87208,1,IRC,0,7,7,5,0,0,0,0,0,1,irc,yes_roots,no,no,2,0.275,s_glandulosus,12,5,1963,37.1629,-121.8369,1000,198,NA
s,glandulosus,C87208,2,IRC,22,11,0,0,0,0,0,0,0,0,irc,yes_roots,yes,no,4,0.393,s_glandulosus,12,5,1963,37.1629,-121.8369,1000,198,NA
s,glandulosus,C87209,1,IRC,15,23,3,0,0,0,0,0,0,0,irc,yes_roots,no,no,3,0.325,s_glandulosus,12,5,1963,37.1629,-121.8369,1000,198,NA
s,glandulosus,C87209,2,IRC,4,4,1,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.16,s_glandulosus,12,5,1963,37.1629,-121.8369,1000,198,NA
s,glandulosus,C87209,3,IRC,7,9,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.192,s_glandulosus,12,5,1963,37.1629,-121.8369,1000,198,NA
s,glandulosus,C87210,1,IRC,3,5,4,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.234,s_glandulosus,3,6,1914,37.4286,-121.7028,1000,800,1000
s,glandulosus,C87210,2,IRC,5,6,5,0,0,0,0,0,0,1,irc,yes_roots,no,no,1,0.196,s_glandulosus,3,6,1914,37.4286,-121.7028,1000,800,1000
s,glandulosus,C87211,1,IRC,2,4,1,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.13,s_glandulosus,3,6,1914,37.4286,-121.7028,1000,800,1000
s,glandulosus,C87211,2,IRC,16,14,4,0,0,0,0,0,0,0,irc,yes_roots,no,no,4,0.317,s_glandulosus,3,6,1914,37.4286,-121.7028,1000,800,1000
s,glandulosus,C87211,3,IRC,1,6,0,0,0,0,0,0,0,1,irc,yes_roots,no,no,1,0.212,s_glandulosus,3,6,1914,37.4286,-121.7028,1000,800,1000
s,glandulosus,C87214,1,IRC,7,8,7,8,0,2,0,1,0,1,irc,yes_roots,no,no,4,0.359,s_glandulosus,18,6,1941,37.34209824,-121.6430969,3000,800,1300
s,glandulosus,C87214,2,IRC,17,20,8,0,0,0,1,1,0,4,irc,yes_roots,no,no,4,0.379,s_glandulosus,18,6,1941,37.34209824,-121.6430969,3000,800,1300
s,glandulosus,C87215,1,IRC,15,3,0,0,0,0,0,0,0,5,irc,yes_roots,no,no,4,0.193,s_glandulosus,2,6,1940,37.3468,-121.63,350,1330,NA
s,glandulosus,C87215,2,IRC,4,6,2,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.187,s_glandulosus,2,6,1940,37.3468,-121.63,350,1330,NA
s,glandulosus,C87215,3,IRC,0,5,2,0,0,0,1,1,0,3,irc,yes_roots,no,no,1,0.173,s_glandulosus,2,6,1940,37.3468,-121.63,350,1330,NA
s,glandulosus,C87215,4,IRC,5,5,0,0,0,0,0,0,0,2,irc,yes_roots,no,no,1,0.146,s_glandulosus,2,6,1940,37.3468,-121.63,350,1330,NA
s,glandulosus,C87215,5,IRC,3,2,2,0,0,0,1,0,0,1,irc,yes_roots,no,no,1,0.149,s_glandulosus,2,6,1940,37.3468,-121.63,350,1330,NA
s,glandulosus,C87215,6,IRC,0,5,0,0,0,0,0,0,0,1,irc,yes_roots,no,no,1,0.133,s_glandulosus,2,6,1940,37.3468,-121.63,350,1330,NA
s,glandulosus,C87215,7,IRC,10,8,3,0,0,0,1,1,0,2,irc,yes_roots,no,no,3,0.158,s_glandulosus,2,6,1940,37.3468,-121.63,350,1330,NA
s,glandulosus,C87216,1,IRC,30,10,0,0,0,0,1,0,0,0,irc,yes_roots,no,no,4,0.339,s_glandulosus,NA,5,1921,37.301398,-122.076326,5000,20,160
s,glandulosus,C87216,2,IRC,21,5,3,0,0,0,0,0,0,1,irc,yes_roots,no,yes,1,0.171,s_glandulosus,NA,5,1921,37.301398,-122.076326,5000,20,160
s,glandulosus,C87217,1,IRC,18,16,5,0,0,0,0,0,0,1,irc,yes_roots,no,no,3,0.246,s_glandulosus,11,6,1934,37.34545517,-121.6262436,800,1265,NA
s,glandulosus,C87217,2,IRC,30,11,8,4,0,0,0,0,0,3,irc,yes_roots,no,no,5,0.275,s_glandulosus,11,6,1934,37.34545517,-121.6262436,800,1265,NA
s,glandulosus,C87218,1,IRC,12,15,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,4,0.201,s_glandulosus,18,5,1949,37.34156,-121.630681,1500,900,1300
s,glandulosus,C87218,2,IRC,3,7,0,0,0,0,0,0,0,1,irc,yes_roots,no,no,1,0.097,s_glandulosus,18,5,1949,37.34156,-121.630681,1500,900,1300
s,glandulosus,C87219,1,IRC,3,12,3,0,0,0,0,0,0,1,irc,yes_roots,no,yes,6,0.537,s_glandulosus,25,5,1963,37.1643,-121.8366,500,200,260
s,glandulosus,C87219,2,IRC,2,14,6,0,0,0,0,0,0,1,irc,yes_roots,no,yes,4,0.309,s_glandulosus,25,5,1963,37.1643,-121.8366,500,200,260
s,glandulosus,C87219,3,IRC,8,7,0,0,0,0,0,0,0,3,irc,yes_roots,no,yes,3,0.293,s_glandulosus,25,5,1963,37.1643,-121.8366,500,200,260
s,glandulosus,C87220,1,IRC,51,35,16,10,0,0,3,4,0,5,irc,yes_roots,yes,no,14,0.428,s_glandulosus,14,6,1904,37.185148,-121.975139,2000,200,310
s,glandulosus,C87222,1,IRC,0,6,0,0,0,0,1,0,0,1,irc,yes_roots,no,no,1,0.267,s_glandulosus,21,4,1917,37.410936,-122.089894,10000,10,25
s,glandulosus,C87222,2,IRC,10,2,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.177,s_glandulosus,21,4,1917,37.410936,-122.089894,10000,10,25
s,glandulosus,C87223,1,IRC,4,2,0,0,0,0,0,0,0,3,irc,yes_roots,no,no,1,0.199,s_glandulosus,19,4,1931,37.467918,-121.830907,4000,224,340
s,glandulosus,C87223,2,IRC,2,2,0,0,0,0,0,0,0,5,irc,yes_assumed,yes,no,1,0.174,s_glandulosus,19,4,1931,37.467918,-121.830907,4000,224,340
s,glandulosus,C87225,1,IRC,44,48,19,0,0,0,3,1,0,10,irc,yes_roots,no,no,7,0.549,s_glandulosus,13,6,1926,37.1108,-121.8435,4000,1150,NA
s,glandulosus,C87226,1,IRC,1,1,2,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.084,s_glandulosus,19,5,1974,37.3539,-122.1898,1500,183,549
s,glandulosus,C87226,2,IRC,1,1,3,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.089,s_glandulosus,19,5,1974,37.3539,-122.1898,1500,183,549
s,glandulosus,C87226,3,IRC,2,1,9,6,0,0,0,2,0,0,irc,yes_roots,no,no,3,0.197,s_glandulosus,19,5,1974,37.3539,-122.1898,1500,183,549
s,glandulosus,C87227,1,IRC,5,4,0,0,0,0,0,0,0,2,irc,yes_roots,no,no,1,0.169,s_glandulosus,7,4,1905,37.2068,-121.9838,4800,200,500
s,glandulosus,C87227,2,IRC,0,1,2,0,0,0,0,1,0,6,irc,yes_roots,no,no,1,0.213,s_glandulosus,7,4,1905,37.2068,-121.9838,4800,200,500
s,glandulosus,C87227,3,IRC,0,2,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.202,s_glandulosus,7,4,1905,37.2068,-121.9838,4800,200,500
s,glandulosus,C87227,4,IRC,7,5,1,0,0,0,0,0,0,3,irc,yes_roots,no,no,2,0.202,s_glandulosus,7,4,1905,37.2068,-121.9838,4800,200,500
s,glandulosus,C87227,5,IRC,21,4,0,0,0,0,1,0,2,3,irc,yes_roots,no,no,4,0.274,s_glandulosus,7,4,1905,37.2068,-121.9838,4800,200,500
s,glandulosus,C87228,1,IRC,21,15,20,8,0,0,0,0,0,3,irc,yes_roots,no,no,4,0.362,s_glandulosus,19,6,1957,37.34545517,-121.6262436,1000,1128,NA
s,glandulosus,C87230,1,IRC,31,58,15,4,0,0,4,0,0,4,irc,yes_roots,no,no,4,0.336,s_glandulosus,6,5,1929,38.707476,-122.902765,5000,70,NA
s,glandulosus,C87232,1,IRC,6,4,3,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.189,s_glandulosus,19,4,1931,38.51709,-122.582852,450,500,NA
s,glandulosus,C87232,2,IRC,6,3,2,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.166,s_glandulosus,19,4,1931,38.51709,-122.582852,450,500,NA
s,glandulosus,C87232,3,IRC,4,1,0,0,0,0,0,0,0,0,irc,yes_roots,no,no,1,0.102,s_glandulosus,19,4,1931,38.51709,-122.582852,450,500,NA
s,glandulosus,C87233,1,IRC,1,2,8,0,0,0,1,0,0,3,irc,yes_roots,no,no,1,0.203,s_glandulosus,19,4,1931,38.51709,-122.582852,450,500,NA
s,glandulosus,C87233,2,IRC,7,8,8,0,0,0,0,1,0,0,irc,yes_roots,no,no,2,0.178,s_glandulosus,19,4,1931,38.51709,-122.582852,450,500,NA
s,glandulosus,C87233,3,IRC,11,7,11,0,0,0,0,0,0,0,irc,yes_roots,no,no,3,0.198,s_glandulosus,19,4,1931,38.51709,-122.582852,450,500,NA
s,glandulosus,C87234,1,IRC,25,25,2,0,0,0,0,0,0,0,irc,yes_roots,no,no,6,0.371,s_glandulosus,4,4,1931,38.466481,-122.559154,1000,670,NA
s,glandulosus,C87234,2,IRC,11,9,7,4,0,0,0,0,0,3,irc,yes_roots,no,no,4,0.238,s_glandulosus,4,4,1931,38.466481,-122.559154,1000,670,NA
s,tortuosus,1335284,1,ej,0,0,7,14,0,0,0,0,0,0,ej,yes_roots,no,no,1,0.287,s_tortuosus,18,7,2001,37.504676,-119.718956,400,1494,NA
s,tortuosus,1335289,1,ej,21,12,7,1,0,0,0,0,0,0,ej,yes_assumed,no,no,4,0.193,s_tortuosus,19,4,1998,39.114722,-121.242778,500,147,218
s,tortuosus,1335289,2,ej,27,11,0,0,0,0,0,0,0,0,ej,yes_assumed,no,no,4,0.184,s_tortuosus,19,4,1998,39.114722,-121.242778,500,147,218
s,tortuosus,1369138,3,ej,4,8,16,26,0,0,0,0,0,0,ej,unsure,no,no,1,0.418,s_tortuosus,13,5,1984,40.768134,-123.085744,56,443,NA
s,tortuosus,1369140,1,ej,27,33,25,9,0,0,0,0,0,0,ej,yes_roots,no,no,5,0.545,s_tortuosus,13,5,1984,40.669663,-122.69563,200,512,NA
s,tortuosus,1369141,1,ej,2,21,10,7,0,0,0,0,0,0,ej,yes_roots,no,no,7,0.199,s_tortuosus,19,5,1984,40.663947,-122.634094,2715,390,NA
s,tortuosus,1369143,1,ej,41,9,0,0,0,0,0,0,0,0,ej,unsure,no,no,4,0.198,s_tortuosus,19,5,1984,40.79329,-123.371774,1000,335,NA
s,tortuosus,1369143,2,ej,19,0,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,5,0.348,s_tortuosus,19,5,1984,40.79329,-123.371774,1000,335,NA
s,tortuosus,1369144,1,ej,5,5,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,1,0.154,s_tortuosus,13,6,1984,39.144706,-120.203001,500,2000,2135
s,tortuosus,1369144,4,ej,5,81,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,13,0.25,s_tortuosus,13,6,1984,39.144706,-120.203001,500,2000,2135
s,tortuosus,1369145,1,ej,4,5,1,2,0,13,0,0,0,0,ej,yes_roots,no,no,4,0.319,s_tortuosus,19,6,1984,39.59804,-121.44402,530,305,NA
s,tortuosus,1369145,2,ej,5,2,2,10,0,5,0,0,0,0,ej,yes_roots,no,no,5,0.358,s_tortuosus,19,6,1984,39.59804,-121.44402,530,305,NA
s,tortuosus,1369146,1,ej,8,13,5,8,0,15,0,0,0,0,ej,yes_roots,no,no,8,0.282,s_tortuosus,19,6,1984,39.779436,-121.306562,1000,1360,NA
s,tortuosus,1369146,2,ej,0,0,0,3,0,5,0,0,0,0,ej,yes_roots,no,no,1,0.132,s_tortuosus,19,6,1984,39.779436,-121.306562,1000,1360,NA
s,tortuosus,1369146,3,ej,0,1,2,8,0,10,0,0,0,0,ej,yes_roots,no,no,8,0.204,s_tortuosus,19,6,1984,39.779436,-121.306562,1000,1360,NA
s,tortuosus,1369148,3,ej,16,2,19,21,0,35,0,0,0,0,ej,yes_roots,no,no,14,0.413,s_tortuosus,20,6,1984,40.7946989,-122.3172823,800,300,400
s,tortuosus,1369150,1,ej,9,7,2,6,0,0,0,0,0,0,ej,yes_roots,no,no,5,0.148,s_tortuosus,30,6,1984,38.692902,-119.987564,301,2630,NA
s,tortuosus,1369150,3,ej,30,25,10,16,0,6,0,0,0,0,ej,yes_roots,no,no,9,0.277,s_tortuosus,30,6,1984,38.692902,-119.987564,301,2630,NA
s,tortuosus,1369152,1,ej,1,7,3,30,0,18,0,0,0,0,ej,yes_roots,no,no,6,0.374,s_tortuosus,16,7,1984,37.753512,-119.811315,200,1650,NA
s,tortuosus,1369153,1,ej,15,10,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,5,0.109,s_tortuosus,19,7,1984,37.924474,-119.256496,1000,2919,2970
s,tortuosus,1369153,2,ej,0,4,2,52,0,45,0,0,0,0,ej,yes_roots,no,no,9,0.18,s_tortuosus,19,7,1984,37.924474,-119.256496,1000,2919,2970
s,tortuosus,1369153,3,ej,26,17,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,5,0.146,s_tortuosus,19,7,1984,37.924474,-119.256496,1000,2919,2970
s,tortuosus,1369154,1,ej,0,0,2,24,0,33,0,0,0,0,ej,yes_roots,no,no,9,0.326,s_tortuosus,25,7,1984,41.57889,-121.65861,1805,2196,NA
s,tortuosus,1369155,1,ej,21,18,1,0,0,10,0,0,0,0,ej,yes_roots,no,yes,7,0.199,s_tortuosus,26,7,1984,41.36099,-122.19923,560,2346,NA
s,tortuosus,1369155,2,ej,1,5,4,2,0,2,0,0,0,0,ej,yes_roots,no,no,1,0.115,s_tortuosus,26,7,1984,41.36099,-122.19923,560,2346,NA
s,tortuosus,1369155,4,ej,13,18,9,1,0,0,0,0,0,0,ej,yes_roots,no,no,4,0.178,s_tortuosus,26,7,1984,41.36099,-122.19923,560,2346,NA
s,tortuosus,1369155,6,ej,0,0,0,24,0,5,0,0,0,0,ej,yes_roots,no,no,6,0.275,s_tortuosus,26,7,1984,41.36099,-122.19923,560,2346,NA
s,tortuosus,1369157,2,ej,0,1,1,46,0,14,0,0,0,0,ej,yes_roots,no,no,14,0.271,s_tortuosus,22,5,1996,39.79721,-121.453066,2000,500,600
s,tortuosus,1369158,1,ej,7,18,11,12,0,8,0,0,0,0,ej,yes_roots,no,no,5,0.403,s_tortuosus,22,5,1996,39.825024,-121.411741,100,430,NA
s,tortuosus,1369159,1,ej,28,18,10,10,0,3,0,0,0,0,ej,yes_roots,no,no,12,0.362,s_tortuosus,2,5,2001,37.83511,-120.652065,1000,152,NA
s,tortuosus,1369160,1,ej,6,14,5,0,0,0,0,0,0,0,ej,yes_roots,no,no,2,0.273,s_tortuosus,18,7,2001,37.505235,-119.717694,100,1494,NA
s,tortuosus,1369254,1,ej,25,3,3,8,0,1,0,0,0,0,ej,yes_assumed,no,no,4,0.318,s_tortuosus,27,4,1986,36.818891,-119.345063,200,160,200
s,tortuosus,1369255,1,ej,15,16,1,8,0,5,0,0,0,0,ej,yes_roots,no,no,13,0.304,s_tortuosus,5,8,1953,37.158473,-119.094075,50,2840,NA
s,tortuosus,1369255,2,ej,11,12,0,11,0,11,0,0,0,0,ej,yes_roots,no,no,12,0.241,s_tortuosus,5,8,1953,37.158473,-119.094075,50,2840,NA
s,tortuosus,1369256,1,ej,3,7,16,1,0,2,0,0,0,0,ej,yes_roots,no,no,8,0.231,s_tortuosus,10,7,1935,38.926304,-120.077528,15000,2000,NA
s,tortuosus,1369256,2,ej,0,1,5,14,0,15,0,0,0,0,ej,yes_roots,no,no,18,0.251,s_tortuosus,10,7,1935,38.926304,-120.077528,15000,2000,NA
s,tortuosus,1369257,1,ej,36,50,8,3,0,26,0,0,0,0,ej,yes_roots,no,no,24,0.245,s_tortuosus,12,7,1966,36.44167,-118.56333,3000,3048,NA
s,tortuosus,1369258,1,ej,13,13,12,12,0,5,0,0,0,0,ej,yes_roots,no,no,4,0.509,s_tortuosus,7,5,1972,40.673488,-122.676821,500,517,560
s,tortuosus,1369259,1,ej,8,17,22,13,0,2,0,0,0,0,ej,yes_roots,no,no,10,0.342,s_tortuosus,14,6,1965,40.7103,-123.9368,249,550,800
s,tortuosus,1369260,1,ej,19,48,2,5,0,0,0,0,0,0,ej,yes_roots,no,no,26,0.285,s_tortuosus,16,8,1971,38.733003,-119.982403,335,2995,NA
s,tortuosus,1369260,2,ej,1,0,1,21,0,8,0,0,0,0,ej,yes_roots,no,no,7,0.205,s_tortuosus,16,8,1971,38.733003,-119.982403,335,2995,NA
s,tortuosus,1369260,3,ej,2,10,4,7,0,52,0,0,0,0,ej,yes_roots,no,no,12,0.243,s_tortuosus,16,8,1971,38.733003,-119.982403,335,2995,NA
s,tortuosus,1369261,1,ej,0,0,1,15,0,0,0,0,0,0,ej,yes_roots,yes,no,3,0.367,s_tortuosus,9,9,1973,38.669325,-119.970658,300,2431,2594
s,tortuosus,1369261,2,ej,0,3,1,8,0,0,0,0,0,0,ej,yes_roots,no,no,2,0.107,s_tortuosus,9,9,1973,38.669325,-119.970658,300,2431,2594
s,tortuosus,1369261,3,ej,2,5,3,7,0,3,0,0,0,0,ej,yes_roots,no,no,4,0.189,s_tortuosus,9,9,1973,38.669325,-119.970658,300,2431,2594
s,tortuosus,1369262,1,ej,1,17,12,4,0,0,0,0,0,0,ej,yes_roots,no,no,9,0.25,s_tortuosus,16,6,1974,38.671416,-120.030547,300,2541,2667
s,tortuosus,1369262,2,ej,8,25,28,0,0,1,0,0,0,0,ej,yes_roots,no,no,17,0.326,s_tortuosus,16,6,1974,38.671416,-120.030547,300,2541,2667
s,tortuosus,1369262,3,ej,1,7,4,0,0,0,0,0,0,0,ej,yes_roots,no,no,4,0.171,s_tortuosus,16,6,1974,38.671416,-120.030547,300,2541,2667
s,tortuosus,1369263,1,ej,15,10,1,0,0,10,0,0,0,0,ej,yes_assumed,no,no,5,0.141,s_tortuosus,15,7,1974,38.731317,-119.88972,500,2560,2736
s,tortuosus,1369263,2,ej,1,7,3,0,0,3,0,0,0,0,ej,yes_assumed,no,no,4,0.125,s_tortuosus,15,7,1974,38.731317,-119.88972,500,2560,2736
s,tortuosus,1369263,3,ej,3,2,0,0,0,3,0,0,0,0,ej,unsure,no,no,2,0.144,s_tortuosus,15,7,1974,38.731317,-119.88972,500,2560,2736
s,tortuosus,1369264,1,ej,24,64,12,43,0,3,0,0,0,0,ej,yes_roots,no,no,22,0.305,s_tortuosus,15,7,1951,37.939607,-119.238834,2000,2900,2950
s,tortuosus,1369265,1,ej,12,21,3,0,0,5,0,0,0,0,ej,yes_roots,no,no,7,0.314,s_tortuosus,5,6,1954,38.81089,-120.12031,1000,1875,2115
s,tortuosus,1395713,1,ej,1,19,24,9,0,4,0,0,0,0,ej,yes_roots,no,no,9,0.292,s_tortuosus,20,5,2011,40.730556,-122.217222,200,349,NA
s,tortuosus,1396157,1,ej,8,0,3,24,1,5,0,0,0,0,ej,yes_assumed,no,no,4,0.326,s_tortuosus,17,9,2013,37.253333,-119.464722,100,1442,NA
s,tortuosus,1396157,2,ej,0,0,0,16,0,7,0,0,0,0,ej,yes_roots,no,no,1,0.287,s_tortuosus,17,9,2013,37.253333,-119.464722,100,1442,NA
s,tortuosus,1396616,1,ej,0,0,0,19,0,42,0,0,0,0,ej,yes_assumed,no,no,4,0.287,s_tortuosus,6,7,1984,39.665833,-122.986389,500,1615,1678
s,tortuosus,1397628,1,ej,33,9,5,0,0,5,0,0,0,0,ej,yes_roots,no,no,30,0.285,s_tortuosus,2,8,2014,38.886111,-120.032222,300,1948,NA
s,tortuosus,1397628,2,ej,9,5,9,0,0,6,0,0,0,0,ej,yes_roots,no,no,8,0.19,s_tortuosus,2,8,2014,38.886111,-120.032222,300,1948,NA
s,tortuosus,1397632,1,ej,14,9,2,0,0,13,0,0,0,0,ej,yes_roots,no,no,8,0.231,s_tortuosus,2,8,2014,38.883889,-120.031389,300,1930,NA
s,tortuosus,1397632,2,ej,22,4,7,0,0,7,0,0,0,0,ej,yes_roots,no,no,9,0.195,s_tortuosus,2,8,2014,38.883889,-120.031389,300,1930,NA
s,tortuosus,1397903,1,ej,28,17,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,7,0.205,s_tortuosus,25,6,1971,39.051389,-120.127222,3000,1902,2043
s,tortuosus,1399957,1,ej,45,13,2,0,0,0,0,0,0,0,ej,unsure,no,no,8,0.371,s_tortuosus,9,4,1978,38.791111,-120.873611,500,244,NA
s,tortuosus,1400538,1,ej,0,2,0,8,0,3,0,0,0,0,ej,unsure,no,no,3,0.229,s_tortuosus,13,6,1978,38.669167,-122.631944,400,1310,NA
s,tortuosus,1400538,2,ej,0,4,0,0,5,18,0,0,0,0,ej,yes_roots,no,no,16,0.426,s_tortuosus,13,6,1978,38.669167,-122.631944,400,1310,NA
s,tortuosus,1400538,3,ej,0,0,0,5,0,0,0,0,0,0,ej,unsure,no,yes,1,0.17,s_tortuosus,13,6,1978,38.669167,-122.631944,400,1310,NA
s,tortuosus,1400893,1,ej,59,87,26,5,0,0,0,0,0,0,ej,yes_roots,no,no,20,0.531,s_tortuosus,25,5,2014,39.303889,-120.673611,100,1405,1480
s,tortuosus,1400900,1,ej,2,10,6,20,0,5,0,0,0,0,ej,yes_roots,no,no,4,0.346,s_tortuosus,25,5,2014,39.344722,-120.806389,2500,1005,1300
s,tortuosus,1401074,1,ej,15,22,3,8,0,30,0,0,0,0,ej,yes_roots,no,no,18,0.17,s_tortuosus,25,7,2015,38.488056,-119.803611,5000,2300,2900
s,tortuosus,1401074,2,ej,0,0,2,18,0,8,0,0,0,0,ej,yes_roots,no,no,8,0.133,s_tortuosus,25,7,2015,38.488056,-119.803611,5000,2300,2900
s,tortuosus,1401074,3,ej,4,18,3,16,0,43,0,0,0,0,ej,yes_roots,no,no,18,0.198,s_tortuosus,25,7,2015,38.488056,-119.803611,5000,2300,2900
s,tortuosus,1401135,1,ej,18,23,10,1,0,2,0,0,0,0,ej,yes_roots,no,no,11,0.312,s_tortuosus,6,6,2014,39.415863,-120.973061,1500,695,868
s,tortuosus,1401145,1,ej,0,1,2,13,0,8,0,0,0,0,ej,yes_roots,no,no,4,0.213,s_tortuosus,6,6,2014,39.415863,-120.973061,1500,695,868
s,tortuosus,1401923,1,ej,15,1,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,5,0.218,s_tortuosus,15,5,2010,39.595556,-121.546944,5000,300,450
s,tortuosus,1401928,1,ej,10,6,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,3,0.116,s_tortuosus,2,7,2010,38.325278,-119.689167,200,2672,NA
s,tortuosus,1401969,1,ej,0,0,0,4,0,6,0,0,0,0,ej,yes_assumed,no,no,1,0.14,s_tortuosus,28,8,2010,40.790278,-123.456389,200,468,NA
s,tortuosus,1401969,2,ej,0,0,0,4,0,5,0,0,0,0,ej,yes_assumed,no,no,1,0.114,s_tortuosus,28,8,2010,40.790278,-123.456389,200,468,NA
s,tortuosus,1401975,1,ej,14,5,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,3,0.159,s_tortuosus,10,4,2011,39.595556,-121.546944,5000,300,450
s,tortuosus,1402015,1,ej,32,19,5,0,0,1,0,0,0,0,ej,yes_roots,no,no,7,0.231,s_tortuosus,19,4,2013,39.595556,-121.546944,5000,300,450
s,tortuosus,1402020,1,ej,14,9,1,5,0,19,0,0,0,0,ej,yes_assumed,no,no,3,0.292,s_tortuosus,22,5,2013,39.343333,-120.806667,2500,1005,1300
s,tortuosus,1402093,1,ej,8,4,0,0,0,0,0,0,0,0,ej,yes_assumed,no,no,1,0.069,s_tortuosus,25,6,2011,39.399444,-120.638333,600,1947,2061
s,tortuosus,1402094,1,ej,3,5,0,3,0,2,0,0,0,0,ej,yes_roots,no,no,2,0.105,s_tortuosus,25,6,2011,39.323889,-120.654722,1500,1430,1561
s,tortuosus,1402095,1,ej,0,4,1,0,0,2,0,0,0,0,ej,unsure,no,no,1,0.07,s_tortuosus,25,6,2011,39.196111,-120.78,200,1164,NA
s,tortuosus,1402095,2,ej,0,2,0,0,0,4,0,0,0,0,ej,unsure,no,no,1,0.086,s_tortuosus,25,6,2011,39.196111,-120.78,200,1164,NA
s,tortuosus,1404015,2,ej,2,6,6,8,0,0,0,0,0,0,ej,yes_roots,no,no,5,0.127,s_tortuosus,7,7,2016,41.303889,-123.372222,200,345,NA
s,tortuosus,1404015,3,ej,2,6,12,8,0,2,0,0,0,0,ej,yes_roots,no,no,6,0.175,s_tortuosus,7,7,2016,41.303889,-123.372222,200,345,NA
s,tortuosus,1764366,1,ej,2,6,5,13,0,0,0,0,0,0,ej,yes_roots,no,no,4,0.155,s_tortuosus,2,8,2011,41.081634,-123.464425,500,1759,NA
s,tortuosus,1764510,1,ej,0,6,11,44,0,1,0,0,0,0,ej,yes_roots,no,no,20,0.416,s_tortuosus,12,7,2012,41.881111,-123.693357,500,1623,NA
s,tortuosus,1764867,1,ej,0,0,0,8,0,24,0,0,0,0,ej,yes_roots,no,no,4,0.25,s_tortuosus,28,6,2013,41.062044,-123.467691,50,1778,NA
s,tortuosus,1765223,1,ej,7,9,10,24,0,25,0,0,0,0,ej,yes_roots,no,no,6,0.443,s_tortuosus,22,6,2014,40.337346,-123.543093,2000,1796,NA
s,tortuosus,1765401,1,ej,22,12,0,0,0,0,0,0,0,0,ej,yes_roots,no,no,7,0.198,s_tortuosus,28,5,2014,41.80742,-123.691554,50,1546,NA
s,tortuosus,1765428,1,ej,9,17,6,0,0,0,0,0,0,0,ej,yes_assumed,no,no,9,0.266,s_tortuosus,27,5,2008,40.87957,-123.7602,100,980,NA
s,tortuosus,1765515,1,ej,13,11,6,0,0,0,0,0,0,0,ej,yes_roots,no,no,4,0.298,s_tortuosus,24,6,2005,40.7654444,-123.693611,500,1398,1508
s,tortuosus,1765634,1,ej,22,8,1,0,0,1,0,0,0,0,ej,yes_roots,no,yes,10,0.278,s_tortuosus,23,5,2005,41.11321,-122.02519,200,948,NA
s,tortuosus,1765975,1,ej,0,0,1,7,0,3,0,0,0,0,ej,yes_roots,no,no,2,0.142,s_tortuosus,13,7,1995,40.665463,-123.605712,50,1498,NA
s,tortuosus,1765975,2,ej,7,5,4,3,0,4,0,0,0,0,ej,yes_roots,no,yes,4,0.174,s_tortuosus,13,7,1995,40.665463,-123.605712,50,1498,NA
