species,specimen,long,lat,elev_m,collection_year,collection_month,collection_day,collection_date,collection_DOWY,sept_1_date,first_rain_date,first_rain_DOWY,season_length,first_14dry_date,first_14dry_DOWY,coll_rel_dry,mid_DOWY,early_ppt,late_ppt,GDD,number_of_small_events,total_ppt_mm_prism,total_rain_events,tmean_first_rain_to_coll,day_first_rain_to_coll
inflatus,8598698,-119.79,35.24,718,1988,3,18,1988-03-18,199,1987-09-01,1987-10-27,56,143,1988-05-08,250,-51,127.5,133.08,40.95,496.05,5,174.03,11,8.775,143
inflatus,8634337,-119.7732,35.2042,602,1982,5,2,1982-05-02,243,1981-09-01,1982-01-19,140,103,1982-04-14,225,18,191.5,68.94,137.85,409.7,5,206.79,10,9.472115384615385,103
inflatus,901753,-119.4056,34.9279,1225,2010,5,18,2010-05-18,259,2009-09-01,2009-10-13,42,217,2010-04-24,235,24,150.5,172.62,112.75,736.95,16,285.37,24,9.007798165137615,217
inflatus,989290,-119.401,34.9334,1225,2013,4,11,2013-04-11,222,2012-09-01,2013-01-24,145,77,2013-04-02,213,9,183.5,39.949999999999996,22.299999999999997,222.35,3,62.25,5,9.626923076923077,77
inflatus,C40405,-117.7023,34.6737,874,1991,4,28,1991-04-28,239,1990-09-01,1991-02-28,180,59,1991-04-01,212,27,209.5,107.23,0,268.05,2,107.23,5,10.263333333333334,59
inflatus,C478194,-118.95,35.425,185,1983,3,14,1983-03-14,194,1982-09-01,1983-01-19,140,54,1983-05-03,244,-50,167,88.45,64.72,134.2,7,153.17000000000002,10,12.318181818181818,54
insignis,1355516,-120.7333,36.3757,971,2002,4,5,2002-04-05,216,2001-09-01,2001-11-11,71,145,2002-04-01,212,4,143.5,186.45,77.01,320.9,8,263.46,19,8.515753424657534,145
insignis,1355531,-120.4667,36,870,2002,4,3,2002-04-03,214,2001-09-01,2001-10-30,59,155,2002-04-01,212,2,136.5,283.63,119.16,341.8,3,402.79,16,9.649358974358973,155
insignis,1368879,-121.1102,36.9394,302,1986,3,26,1986-03-26,206,1985-09-01,1985-11-10,70,136,1986-04-18,229,-23,138,130.19,239.69,292.85,7,369.88,15,9.545985401459854,136
insignis,1368880,-121.1102,36.9394,302,1986,4,11,1986-04-11,222,1985-09-01,1985-11-10,70,152,1986-04-18,229,-7,146,130.51,246.59,349.45,8,377.09999999999997,16,10.070588235294117,152
insignis,1396095,-120.6819,36.4019,916,2013,4,24,2013-04-24,235,2012-09-01,2012-11-29,89,146,2013-04-06,217,18,162,158.47,18.47,329.34999999999997,13,176.94,17,9.364625850340136,146
insignis,1400678,-120.4581,35.9819,870,2014,4,21,2014-04-21,232,2013-09-01,2014-02-27,179,53,2014-04-06,217,15,205.5,92.03999999999999,26.36,151.2,3,118.39999999999999,5,13.60925925925926,53
insignis,1400679,-120.5486,36.1542,912,2014,4,21,2014-04-21,232,2013-09-01,2014-02-27,179,53,2014-04-04,215,17,205.5,106.93,27.57,150.65,3,134.5,5,13.187037037037037,53
insignis,1400681,-121.1111,36.6614,588,2014,4,21,2014-04-21,232,2013-09-01,2014-02-27,179,53,2014-04-06,217,15,205.5,64.01,39,264.95,3,103.01,6,13.831481481481482,53
insignis,1400873,-120.7556,36.365,971,2014,4,25,2014-04-25,236,2013-09-01,2014-02-27,179,57,2014-04-04,215,21,207.5,68.93,20.79,162,3,89.72,5,12.644827586206896,57
insignis,1400875,-120.7542,36.3661,971,2014,4,25,2014-04-25,236,2013-09-01,2014-02-27,179,57,2014-04-04,215,21,207.5,68.93,20.79,162,3,89.72,5,12.644827586206896,57
insignis,1400876,-120.7547,36.3661,971,2014,4,25,2014-04-25,236,2013-09-01,2014-02-27,179,57,2014-04-04,215,21,207.5,68.93,20.79,162,3,89.72,5,12.644827586206896,57
insignis,1400877,-120.7539,36.4025,891,2014,4,25,2014-04-25,236,2013-09-01,2014-02-27,179,57,2014-04-04,215,21,207.5,66.91,19.23,165,3,86.14,5,13.3,57
insignis,1400878,-120.7544,36.4031,891,2014,4,25,2014-04-25,236,2013-09-01,2014-02-27,179,57,2014-04-04,215,21,207.5,66.91,19.23,165,3,86.14,5,13.3,57
insignis,1400880,-120.6819,36.4022,916,2014,4,25,2014-04-25,236,2013-09-01,2014-02-27,179,57,2014-04-03,214,22,207.5,57.75,12.329999999999998,168.35,4,70.08,5,13.086206896551724,57
insignis,1400881,-120.98,36.62,667,2014,4,25,2014-04-25,236,2013-09-01,2014-02-27,179,57,2014-04-06,217,19,207.5,63.52,24.55,276.35,5,96.39,7,13.193103448275862,57
insignis,1402074,-120.8764,36.3806,822,2010,5,30,2010-05-30,271,2009-09-01,2009-10-13,42,229,2010-05-29,270,1,156.5,293.46,208.95,533.5,23,502.41,34,9.950434782608696,229
insignis,1402089,-120.6744,36.4172,916,2013,4,22,2013-04-22,233,2012-09-01,2012-11-29,89,144,2013-04-06,217,16,161,156.62,20.32,321.7,13,176.94,17,9.218620689655172,144
insignis,1402090,-120.9787,36.6197,607,2013,4,22,2013-04-22,233,2012-09-01,2012-11-29,89,144,2013-04-09,220,13,161,121.13,18.67,583.9,15,139.8,19,9.611724137931034,144
insignis,1402269,-120.6744,36.4172,916,2013,4,22,2013-04-22,233,2012-09-01,2012-11-29,89,144,2013-04-06,217,16,161,156.62,20.32,321.7,13,176.94,17,9.218620689655172,144
insignis,2051124,-120.7557,36.365,971,1982,5,11,1982-05-11,252,1981-09-01,1981-10-28,57,195,1982-04-13,224,28,154.5,290.95,274.37,579.15,8,565.32,21,8.626530612244897,195
insignis,2052602,-120.4561,36.1003,498,1986,3,22,1986-03-22,202,1985-09-01,1985-11-10,70,132,1986-04-18,229,-27,136,111.05,326.97,408.25,3,438.02,11,9.403007518796992,132
insignis,2060769,-121.0297,36.8181,625,1990,4,4,1990-04-04,215,1989-09-01,1990-05-27,268,-53,1990-04-01,212,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
insignis,2060770,-120.9848,36.6199,667,1990,4,17,1990-04-17,228,1989-09-01,1990-01-12,133,95,1990-04-01,212,16,180.5,86.38000000000001,20.889999999999997,446.6,4,107.27000000000001,8,9.291666666666666,95
insignis,2060772,-120.9658,36.8069,764,1990,4,15,1990-04-15,226,1989-09-01,1990-01-13,134,92,1990-04-01,212,14,180,75.82,14.200000000000001,229.95,5,90.02,8,9.468817204301075,92
insignis,2060773,-120.968,36.8296,534,1990,4,6,1990-04-06,217,1989-09-01,1990-05-27,268,-51,1990-04-01,212,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
insignis,2074577,-120.4478,36.0917,498,1986,4,18,1986-04-18,229,1985-09-01,1985-11-10,70,159,1986-04-18,229,0,149.5,115.83,337.71,538.85,4,453.54,13,10.140625,159
insignis,2074882,-120.4622,36.0994,498,1986,3,23,1986-03-23,203,1985-09-01,1985-11-10,70,133,1986-04-18,229,-26,136.5,115.83,322.19,414.95,3,438.02,11,9.444029850746269,133
insignis,2074883,-120.4406,36.0939,498,1986,4,10,1986-04-10,221,1985-09-01,1985-11-10,70,151,1986-04-18,229,-8,145.5,115.83,337.66,498.95,3,453.49,12,10.011184210526316,151
insignis,2175846,-120.456,36.1007,498,1986,3,22,1986-03-22,202,1985-09-01,1985-11-10,70,132,1986-04-18,229,-27,136,111.05,326.97,408.25,3,438.02,11,9.403007518796992,132
insignis,23072945,-120.755,36.3656,971,1986,5,5,1986-05-05,246,1985-09-01,1985-11-10,70,176,1986-04-18,229,17,158,185.16,358.84,565.55,6,544,15,9.343502824858756,176
insignis,23072947,-120.7557,36.365,971,1982,5,11,1982-05-11,252,1981-09-01,1981-10-28,57,195,1982-04-13,224,28,154.5,290.95,274.37,579.15,8,565.32,21,8.626530612244897,195
insignis,23072948,-120.755,36.3656,971,1985,4,23,1985-04-23,234,1984-09-01,1984-11-15,75,159,1985-04-01,212,22,154.5,154.52,115.62,484.4,16,270.14,26,7.231875,159
insignis,JEPS105045,-120.8248,36.4716,981,1995,5,5,1995-05-05,246,1994-09-01,1995-01-03,124,122,1995-05-17,258,-12,185,304.24,260.98,125.25,5,565.22,13,9.15691056910569,122
insignis,JEPS105046,-120.8672,36.45,969,1995,5,5,1995-05-05,246,1994-09-01,1995-01-03,124,122,1995-05-17,258,-12,185,326.58,274.62,120.35,4,601.2,12,9.144715447154471,122
insignis,JEPS105097,-120.9847,36.8057,769,1995,3,28,1995-03-28,208,1994-09-01,1995-01-01,122,86,1995-05-17,258,-50,165,215.29,173.79999999999998,62.4,3,389.09000000000003,8,9.611494252873563,86
insignis,JEPS105098,-120.9847,36.8057,769,1995,3,28,1995-03-28,208,1994-09-01,1995-01-01,122,86,1995-05-17,258,-50,165,215.29,173.79999999999998,62.4,3,389.09000000000003,8,9.611494252873563,86
insignis,JEPS105099,-120.95,36.8336,534,1995,3,28,1995-03-28,208,1994-09-01,1995-01-01,122,86,1995-05-17,258,-50,165,141.36,140.9,105.65,4,282.26,9,10.41264367816092,86
insignis,JEPS105100,-120.95,36.8336,534,1995,3,28,1995-03-28,208,1994-09-01,1995-01-01,122,86,1995-05-17,258,-50,165,141.36,140.9,105.65,4,282.26,9,10.41264367816092,86
insignis,JEPS105261,-120.5109,36.2811,817,1995,4,28,1995-04-28,239,1994-09-01,1995-01-03,124,115,1995-05-17,258,-19,181.5,466,316.64,153.9,3,793.49,11,9.918965517241379,115
insignis,JEPS105446,-120.9847,36.8057,769,1995,3,28,1995-03-28,208,1994-09-01,1995-01-01,122,86,1995-05-17,258,-50,165,215.29,173.79999999999998,62.4,3,389.09000000000003,8,9.611494252873563,86
insignis,JEPS105469,-120.5103,36.2819,817,1995,4,28,1995-04-28,239,1994-09-01,1995-01-03,124,115,1995-05-17,258,-19,181.5,466,316.64,153.9,3,793.49,11,9.918965517241379,115
insignis,JEPS105710,-120.7537,36.3659,971,2004,4,28,2004-04-28,240,2003-09-01,2003-12-23,113,127,2004-04-01,213,27,176.5,135,37.45,313.5,4,172.45,10,10.19765625,127
insignis,JEPS108311,-120.4767,36.0292,488,2005,5,23,2005-05-23,264,2004-09-01,2004-10-17,46,218,2005-05-18,259,5,155,322.33,216.25,700.7,13,538.58,25,11.159817351598173,218
insignis,JEPS83198,-120.7557,36.365,971,1982,5,11,1982-05-11,252,1981-09-01,1981-10-28,57,195,1982-04-13,224,28,154.5,290.95,274.37,579.15,8,565.32,21,8.626530612244897,195
polygaloides,1302224,-120.8154,39.2287,1000,2002,6,16,2002-06-16,288,2001-09-01,2001-10-29,58,230,2002-05-03,244,44,173,1008.67,384.79,597.35,7,1393.46,24,9.271861471861472,230
polygaloides,1324203,-120.9161,38.7132,383,2007,5,23,2007-05-23,264,2006-09-01,2006-11-02,62,202,2007-05-06,247,17,163,286.38,305.8,684,5,592.1800000000001,18,11.122660098522168,202
polygaloides,1332157,-120.8071,39.3328,1152,1997,7,31,1997-07-31,333,1996-09-01,1996-10-29,58,275,1997-04-30,241,92,NA,NA,NA,NA,16,2280.99,30,NA,NA
polygaloides,1332425,-120.8164,38.8685,721,1997,5,17,1997-05-17,258,1996-09-01,1996-10-29,58,200,1997-05-02,243,15,158,1310.44,107.94,451.75,14,1418.3799999999999,24,10.626368159203981,200
polygaloides,1335672,-120.2525,37.7567,670,2005,6,22,2005-06-22,294,2004-09-01,2004-10-17,46,248,2005-05-19,260,34,170,733.8,415.52,862.45,7,1149.32,24,10.400803212851406,248
polygaloides,1335674,-120.1377,37.6128,517,2006,5,24,2006-05-24,265,2005-09-01,2005-11-29,89,176,2006-04-25,236,29,177,368.84,440.08,515.4,8,808.9200000000001,21,10.424858757062147,176
polygaloides,1368955,-120.8067,39.3433,1152,1995,7,14,1995-07-14,316,1994-09-01,1994-10-04,33,283,1995-06-27,299,17,174.5,1606.11,1234.16,584.85,6,2840.27,29,8.761267605633803,283
polygaloides,1368957,-121.5667,39.7085,371,1982,6,2,1982-06-02,274,1981-09-01,1981-09-25,24,250,1982-04-16,227,47,149,1061.32,613.78,587.1,9,1675.1,29,11.86374501992032,250
polygaloides,1368958,-120.4132,37.9044,407,1991,4,3,1991-04-03,214,1990-09-01,1991-02-05,157,57,1991-04-02,213,1,185.5,166.85,201.57,192.1,1,368.41999999999996,6,9.684482758620689,57
polygaloides,1380002,-120.8032,39.3352,1152,2010,10,3,2010-10-03,397,2009-09-01,2009-10-13,42,355,2010-06-11,283,114,NA,NA,NA,NA,9,1554.06,37,NA,NA
polygaloides,1401011,-120.8069,39.3414,1152,2015,6,23,2015-06-23,295,2014-09-01,2014-09-25,24,271,2015-06-12,284,11,159.5,792.89,287,656.05,9,1079.89,26,11.925367647058824,271
polygaloides,1401137,-120.8053,38.9539,819,2014,6,11,2014-06-11,283,2013-09-01,2013-09-21,20,263,2014-04-07,218,65,151.5,138.02,666.99,651,14,805.01,25,12.800757575757576,263
polygaloides,1401977,-120.7808,39.195,1196,2011,6,25,2011-06-25,297,2010-09-01,2010-10-22,51,246,2011-07-01,303,-6,174,1303.15,921.71,391.8,6,2224.86,28,7.905668016194332,246
polygaloides,1402018,-121.5661,39.6989,371,2013,4,26,2013-04-26,237,2012-09-01,2012-10-22,51,186,2013-04-09,220,17,144,693.64,147.24,409.65000000000003,5,840.88,20,11.45187165775401,186
polygaloides,1402019,-120.8067,39.3433,1152,2013,5,22,2013-05-22,263,2012-09-01,2012-10-22,51,212,2013-04-10,221,42,157,1098.26,224.99,522.75,6,1323.25,24,8.850704225352112,212
polygaloides,1832297,-121.4833,39.8008,725,2006,5,28,2006-05-28,269,2005-09-01,2005-10-26,55,214,2006-05-05,246,23,162,1350.54,1041.46,303.15,7,2392,26,10.311627906976744,214
polygaloides,1832300,-121.5783,39.8144,731,2006,6,25,2006-06-25,297,2005-09-01,2005-10-26,55,242,2006-05-05,246,51,176,1380.27,1078.11,441.35,7,2458.38,27,11.560082304526748,242
polygaloides,1832304,-121.4722,39.7739,740,2006,5,28,2006-05-28,269,2005-09-01,2005-10-26,55,214,2006-05-05,246,23,162,1349.24,1039.42,365.95,7,2388.66,26,9.926976744186046,214
polygaloides,1832322,-121.4586,39.7707,678,2006,5,10,2006-05-10,251,2005-09-01,2005-10-26,55,196,2006-05-05,246,5,153,1238.65,1018.0699999999999,302.15,6,2256.72,24,9.541116751269035,196
polygaloides,1832323,-121.5358,39.7083,476,2006,5,28,2006-05-28,269,2005-09-01,2005-10-26,55,214,2006-05-05,246,23,162,1057.87,878.39,369.90000000000003,8,1936.26,26,11.69767441860465,214
polygaloides,1832406,-120.8767,39.4497,1264,2006,6,21,2006-06-21,293,2005-09-01,2005-10-26,55,238,2006-05-30,271,22,174,1459.13,982.05,474.3,12,2441.18,34,8.202510460251046,238
polygaloides,1832412,-120.88720000000001,39.4856,1434,2006,6,21,2006-06-21,293,2005-09-01,2005-10-25,54,239,2006-05-30,271,22,173.5,1514.88,1010.04,332.3,13,2524.92,34,7.719166666666666,239
polygaloides,1832870,-120.4322,37.8705,354,2006,6,23,2006-06-23,295,2005-09-01,2005-12-02,92,203,2006-04-25,236,59,193.5,491.69,375.21,656.1,8,866.9,21,12.596078431372549,203
polygaloides,2047461,-121.5642,39.7066,371,1982,4,22,1982-04-22,233,1981-09-01,1981-09-25,24,209,1982-04-16,227,6,128.5,982.05,693.05,385.35,9,1675.1,29,10.462857142857143,209
polygaloides,2047466,-121.2167,39.5466,843,1982,5,18,1982-05-18,259,1981-09-01,1981-09-24,23,236,1982-04-16,227,32,141,1591.64,1116.81,622.45,8,2708.45,28,8.324050632911392,236
polygaloides,2051178,-121.485,39.7993,725,1983,6,30,1983-06-30,302,1982-09-01,1982-09-15,14,288,1983-05-10,251,51,158,1199.22,1328.29,737.15,8,2527.51,33,10.973702422145328,288
polygaloides,2051621,-121.5358,39.7086,476,1985,5,15,1985-05-15,256,1984-09-01,1984-10-11,40,216,1985-04-01,212,44,148,512.28,306.85,583.7,10,819.13,26,10.022580645161291,216
polygaloides,2055129,-121.4724,39.7157,552,1988,5,30,1988-05-30,272,1987-09-01,1987-11-13,73,199,1988-06-26,299,-27,172.5,770.25,253.84,542.75,7,1028.23,23,10.768,199
polygaloides,2058596,-121.4135,39.8415,716,1985,4,21,1985-04-21,232,1984-09-01,1984-10-11,40,192,1985-04-01,212,20,136,667.5699999999999,393.68,528.6,8,1075.67,21,7.507253886010362,192
polygaloides,2060459,-121.3781,39.7914,1197,1988,7,2,1988-07-02,305,1987-09-01,1987-11-13,73,232,1988-06-26,299,6,189,1245.76,337.65,531.75,9,1583.41,24,8.60901287553648,232
polygaloides,2062016,-121.671,39.9506,850,1991,6,5,1991-06-05,277,1990-09-01,1990-10-31,60,217,1991-06-01,273,4,168.5,279.55,777.35,617.95,10,1056.8999999999999,26,8.292660550458715,217
polygaloides,2068501,-121.53,39.695,476,1993,5,2,1993-05-02,243,1992-09-01,1992-10-21,50,193,1993-06-09,281,-38,146.5,958.62,594.64,375.2,10,1553.26,26,10.293814432989691,193
polygaloides,2072659,-120.9508,40.0681,1434,1985,6,10,1985-06-10,282,1984-09-01,1984-10-10,39,243,1985-04-04,215,67,160.5,446.79,189.67,919.9,19,636.46,29,4.327049180327869,243
polygaloides,2072660,-120.7006,39.5739,1695,1984,7,23,1984-07-23,326,1983-09-01,1983-09-29,28,298,1984-05-17,259,67,177,1680.58,411.1,703.4,12,2100.4900000000002,33,7.915719063545151,298
polygaloides,2079701,-121.5856,39.84,731,1997,5,8,1997-05-08,249,1996-09-01,1996-09-13,12,237,1997-05-02,243,6,130.5,1349.9,553.9399999999999,588.85,11,1903.84,24,11.570588235294117,237
polygaloides,2082114,-121.5705,39.69,371,2000,5,31,2000-05-31,273,1999-09-01,1999-10-28,57,216,2000-04-20,232,41,165,611.43,600.41,511.5,4,1211.84,18,12.43963133640553,216
polygaloides,2082221,-120.8894,39.4992,1434,2000,6,15,2000-06-15,288,1999-09-01,1999-10-28,57,231,2000-05-18,260,28,172.5,1005.6,538.15,392.09999999999997,6,1543.75,23,8.25603448275862,231
polygaloides,2099478,-121.6233,39.905,844,2004,6,22,2004-06-22,295,2003-09-01,2003-11-07,67,228,2004-04-01,213,82,181,1360.33,152.81,541.45,8,1513.14,27,11.23711790393013,228
polygaloides,2100136,-121.5844,39.8358,731,1994,6,13,1994-06-13,285,1993-09-01,1993-10-14,43,242,1994-05-20,261,24,164,675.88,382.96999999999997,702.75,10,1058.85,27,11.295884773662552,242
polygaloides,2121893,-121.4586,39.7706,678,2006,5,10,2006-05-10,251,2005-09-01,2005-10-26,55,196,2006-05-05,246,5,153,1238.65,1018.0699999999999,302.15,6,2256.72,24,9.541116751269035,196
polygaloides,2122268,-121.4617,39.7683,678,2006,6,9,2006-06-09,281,2005-09-01,2005-10-26,55,226,2006-05-05,246,35,168,1294,1009.77,424.95,7,2303.77,26,10.844493392070484,226
polygaloides,2122409,-120.8767,39.4497,1264,2006,6,21,2006-06-21,293,2005-09-01,2005-10-26,55,238,2006-05-30,271,22,174,1459.13,982.05,474.3,12,2441.18,34,8.202510460251046,238
polygaloides,2124875,-121.5655,39.6964,371,2007,11,3,2007-11-03,428,2006-09-01,2006-11-02,62,366,2007-05-06,247,181,NA,NA,NA,NA,8,833.65,22,NA,NA
polygaloides,2137216,-121.2163,40.0365,1119,2015,5,12,2015-05-12,253,2014-09-01,2014-11-29,89,164,2015-06-11,283,-30,171,485.92,65.55,468.95,11,551.47,18,8.82909090909091,164
polygaloides,2144997,-121.5363,39.7098,476,2006,5,28,2006-05-28,269,2005-09-01,2005-10-26,55,214,2006-05-05,246,23,162,1057.87,878.39,369.90000000000003,8,1936.26,26,11.69767441860465,214
polygaloides,2145284,-120.4756,37.8595,379,2010,6,27,2010-06-27,299,2009-09-01,2009-10-13,42,257,2010-05-29,270,29,170.5,370.07,321.33,713.3,13,691.4,32,11.956976744186047,257
polygaloides,2147852,-120.8169,38.8761,721,2007,7,8,2007-07-08,310,2006-09-01,2006-11-02,62,248,2007-05-07,248,62,186,595.77,151.57,775.45,8,747.34,22,12.43574297188755,248
polygaloides,2150231,-120.3521,37.842,373,2012,5,16,2012-05-16,258,2011-09-01,2011-10-05,34,224,2012-04-28,240,18,146,153.33,259.34,851.05,7,412.67,17,11.294666666666666,224
polygaloides,2150232,-120.3521,37.842,373,2012,5,16,2012-05-16,258,2011-09-01,2011-10-05,34,224,2012-04-28,240,18,146,153.33,259.34,851.05,7,412.67,17,11.294666666666666,224
polygaloides,2151763,-121.5785,39.8143,731,2006,6,25,2006-06-25,297,2005-09-01,2005-10-26,55,242,2006-05-05,246,51,176,1380.27,1078.11,441.35,7,2458.38,27,11.560082304526748,242
polygaloides,2152817,-121.4702,39.7843,740,2005,5,29,2005-05-29,270,2004-09-01,2004-10-17,46,224,2005-05-21,262,8,158,868.6,754.1,417.85,7,1622.7,22,9.977333333333334,224
polygaloides,2152828,-121.4671,39.7893,740,2005,6,26,2005-06-26,298,2004-09-01,2004-10-17,46,252,2005-05-21,262,36,172,916.43,781.45,529.75,7,1697.8799999999999,24,10.800395256916996,252
polygaloides,2152850,-121.4836,39.8013,725,2006,5,28,2006-05-28,269,2005-09-01,2005-10-26,55,214,2006-05-05,246,23,162,1350.54,1041.46,303.15,7,2392,26,10.311627906976744,214
polygaloides,2152854,-121.4709,39.7734,740,2006,5,28,2006-05-28,269,2005-09-01,2005-10-26,55,214,2006-05-05,246,23,162,1349.24,1039.42,365.95,7,2388.66,26,9.926976744186046,214
polygaloides,2152880,-121.4806,39.7803,725,2012,6,7,2012-06-07,280,2011-09-01,2011-10-04,33,247,2012-06-07,280,0,156.5,469.03,763.4,461.95,11,1232.43,24,11.248387096774193,247
polygaloides,293288,-120.2606,37.7678,670,1988,5,31,1988-05-31,273,1987-09-01,1987-10-28,57,216,1988-06-08,281,-8,165,285.91,179.1,867.5,8,465.01,21,9.438248847926268,216
polygaloides,3146679,-121.4771,39.7815,740,2004,6,17,2004-06-17,290,2003-09-01,2003-11-07,67,223,2004-04-01,213,77,178.5,1211.41,148.83,549.95,11,1360.24,26,11.176785714285714,223
polygaloides,3147793,-121.4586,39.7706,678,2006,5,10,2006-05-10,251,2005-09-01,2005-10-26,55,196,2006-05-05,246,5,153,1238.65,1018.0699999999999,302.15,6,2256.72,24,9.541116751269035,196
polygaloides,3148310,-119.9899,37.4991,725,1996,6,12,1996-06-12,285,1995-09-01,1995-12-11,101,184,1996-04-20,232,53,193,604.93,162.91,631.5,2,767.84,16,11.288648648648648,184
polygaloides,3148516,-121.66,39.9518,850,1991,6,5,1991-06-05,277,1990-09-01,1990-10-31,60,217,1991-06-01,273,4,168.5,279.55,777.35,617.95,10,1056.8999999999999,26,8.292660550458715,217
polygaloides,3148518,-120.1379,37.6196,517,1989,4,23,1989-04-23,234,1988-09-01,1988-11-13,73,161,1989-04-01,212,22,153.5,260.91,193.75,534.1,9,463.93,19,8.691975308641975,161
polygaloides,3149424,-120.8894,39.4992,1434,2000,6,15,2000-06-15,288,1999-09-01,1999-10-28,57,231,2000-05-18,260,28,172.5,1005.6,538.15,392.09999999999997,6,1543.75,23,8.25603448275862,231
polygaloides,3149910,-120.2592,37.7703,670,1995,6,23,1995-06-23,295,1994-09-01,1994-10-04,33,262,1995-06-19,291,4,164,673.26,625.93,868.85,7,1299.19,26,9.695057034220532,262
polygaloides,3154356,-120.8894,39.4992,1434,2000,6,15,2000-06-15,288,1999-09-01,1999-10-28,57,231,2000-05-18,260,28,172.5,1005.6,538.15,392.09999999999997,6,1543.75,23,8.25603448275862,231
polygaloides,3156042,-120.88720000000001,39.4856,1434,2006,6,21,2006-06-21,293,2005-09-01,2005-10-25,54,239,2006-05-30,271,22,173.5,1514.88,1010.04,332.3,13,2524.92,34,7.719166666666666,239
polygaloides,3157195,-121.4617,39.7683,678,2006,6,9,2006-06-09,281,2005-09-01,2005-10-26,55,226,2006-05-05,246,35,168,1294,1009.77,424.95,7,2303.77,26,10.844493392070484,226
polygaloides,3158218,-120.1461,37.6242,472,1995,6,6,1995-06-06,278,1994-09-01,1994-10-04,33,245,1995-05-27,268,10,155.5,538.68,443.61,617.55,8,982.29,24,10.754471544715447,245
polygaloides,3158281,-120.807,38.9477,819,1982,7,7,1982-07-07,309,1981-09-01,1981-10-10,39,270,1982-04-16,227,82,174,1454.29,635.82,801.55,8,2090.11,26,9.537269372693727,270
polygaloides,3158892,-120.8767,39.4497,1264,2006,6,21,2006-06-21,293,2005-09-01,2005-10-26,55,238,2006-05-30,271,22,174,1459.13,982.05,474.3,12,2441.18,34,8.202510460251046,238
polygaloides,3163130,-119.4024,36.8668,520,1996,6,16,1996-06-16,289,1995-09-01,1995-12-11,101,188,1996-04-20,232,57,195,501.90999999999997,99.81,722.85,2,601.72,17,13.028571428571428,188
polygaloides,3163704,-121.5705,39.69,371,2000,5,31,2000-05-31,273,1999-09-01,1999-10-28,57,216,2000-04-20,232,41,165,611.43,600.41,511.5,4,1211.84,18,12.43963133640553,216
polygaloides,3163740,-121.6233,39.905,844,2004,6,22,2004-06-22,295,2003-09-01,2003-11-07,67,228,2004-04-01,213,82,181,1360.33,152.81,541.45,8,1513.14,27,11.23711790393013,228
polygaloides,470177,-120.2606,37.7678,670,1988,5,31,1988-05-31,273,1987-09-01,1987-10-28,57,216,1988-06-08,281,-8,165,285.91,179.1,867.5,8,465.01,21,9.438248847926268,216
polygaloides,808289,-120.2592,37.7703,670,1995,6,23,1995-06-23,295,1994-09-01,1994-10-04,33,262,1995-06-19,291,4,164,673.26,625.93,868.85,7,1299.19,26,9.695057034220532,262
polygaloides,888771,-120.88720000000001,38.4067,218,2014,5,8,2014-05-08,249,2013-09-01,2013-11-19,79,170,2014-04-03,214,35,164,194.55,203.64,631.35,8,398.19,16,11.930994152046784,170
polygaloides,968708,-119.9899,37.4991,725,1996,6,12,1996-06-12,285,1995-09-01,1995-12-11,101,184,1996-04-20,232,53,193,604.93,162.91,631.5,2,767.84,16,11.288648648648648,184
polygaloides,C143224,-119.4024,36.8668,520,1996,6,16,1996-06-16,289,1995-09-01,1995-12-11,101,188,1996-04-20,232,57,195,501.90999999999997,99.81,722.85,2,601.72,17,13.028571428571428,188
polygaloides,C87407,-120.8871,38.6922,460,1992,5,9,1992-05-09,251,1991-09-01,1991-10-26,55,196,1992-04-18,230,21,153,263.79,398.23,612.55,11,662.02,22,11.178172588832487,196
polygaloides,C87437,-121.4891,39.7968,725,1983,6,30,1983-06-30,302,1982-09-01,1982-09-15,14,288,1983-05-10,251,51,158,1199.22,1328.29,737.15,8,2527.51,33,10.973702422145328,288
polygaloides,C87439,-121.4724,39.7157,552,1988,5,30,1988-05-30,272,1987-09-01,1987-11-13,73,199,1988-06-26,299,-27,172.5,770.25,253.84,542.75,7,1028.23,23,10.768,199
polygaloides,C87440,-121.5389,39.6875,476,1993,5,2,1993-05-02,243,1992-09-01,1992-10-21,50,193,1993-06-09,281,-38,146.5,958.62,594.64,375.2,10,1553.26,26,10.293814432989691,193
polygaloides,C87479,-120.2606,37.7678,670,1988,5,31,1988-05-31,273,1987-09-01,1987-10-28,57,216,1988-06-08,281,-8,165,285.91,179.1,867.5,8,465.01,21,9.438248847926268,216
simulans,1043251,-117.0441,33.7713,544,1987,3,28,1987-03-28,208,1986-09-01,1986-11-18,78,130,1987-04-05,216,-8,143,76.69,68.36,523.4,7,145.04999999999998,12,11.661832061068703,130
simulans,1099953,-116.6386,33.6908,1872,1991,5,26,1991-05-26,267,1990-09-01,1990-09-06,5,262,1991-04-02,213,54,136,140.06,461.05,921.45,8,601.11,17,8.029657794676806,262
simulans,1367430,-117.3249,33.4531,263,1992,3,30,1992-03-30,211,1991-09-01,1991-12-28,118,93,1992-04-04,216,-5,164.5,232.58,306.92,198.4,1,539.5,8,14.256382978723405,93
